web-scraper-order,web-scraper-start-url,listinglinks,listinglinks-href,stocknumber,mileage,price,Dealer,Header,Dealerindetails,vin,Dealership Full Name
1623047508-988,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=31,"Save this listing2018 Nissan Altima 2.5 SVsee listing detailsDescription: Used 2018 Nissan Altima 2.5 SV for sale - $18,588 - 54,905 kmCertified Pre-Owned: NoTransmission: Continuously Variable TransmissionColour: Black$18,588$359/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $18,588 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.54,905 kmFAIR DEAL$99 BELOWDealer4.4  (7)Guru9Z8RBSMar. 15, 2021Very helpful and knowledgeable. Thank for 
your help in guiding me to my next  vehicle. kyle198109Mar. 3, 2021A lot of miscommunication. Truck was available then it wasn’t then it was then it wasn’t Quico1989Jan. 21, 2021They got back to me right away, very helpful and kind , answer all my questions Read 4 more dealer reviews...Kingston, ON (2 km)(855) 939-1150Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=302848928,21P46,"54,905 kilometres","$18,588 ",Petrie Ford,"2018 Nissan Altima 2.5 SV - $18,588",null,1N4AL3AP0JC105331,Petrie Ford
1623048536-1040,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=27,"Save this listing2017 Ford Escape SE FWDsee listing detailsDescription: Used 2017 Ford Escape SE FWD for sale - $17,299 -  with Navigation System, Alloy Wheels, Bluetooth, Backup Camera, Heated SeatsCertified Pre-Owned: NoTransmission: 6-Speed AutomaticColour: Gold$17,299$334/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $17,299 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.NO PRICE ANALYSISDealer3.9  (18)Guru9VK2CLMay 10, 2021Fair and open very responsive CarGurus UserApr. 20, 2021Great to work with!CarGurus UserMar. 15, 2021ExcellentRead 15 more dealer reviews...Kingston, ON (4 km)Request InformationAuthorized Ford Dealer",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=301787662,21Q321,---,"$17,299 ",null,"2017 Ford Escape SE FWD - $17,299",James Braden Ford,1FMCU0GD0HUA86016,James Braden Ford
1623040671-607,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=56,"Save this listingNEW: Just added2016 Subaru WRX AWDsee listing detailsDescription: Used 2016 Subaru WRX AWD for sale - $25,998 - 90,207 km with Alloy Wheels, Backup Camera, Heated SeatsCertified Pre-Owned: NoTransmission: 6-Speed ManualColour: Black$25,998$502/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $25,998 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.90,207 kmOVERPRICED$3,740 ABOVEDealer4.7  (62)CarGurus UserApr. 1, 2021They were prompt and courteous . CarGurus UserMar. 21, 2021Quick and courteous response to my enquiry CarGurus UserMar. 11, 2021They did answer all my questions and concerns Read 59 more dealer reviews...Kingston, ON (3 km)(343) 307-0450Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=303771120,CT21-468,"90,207 kilometres","$25,998 ",Car One,"2016 Subaru WRX AWD - $25,998",null,JF1VA1A65G9824552,Car One
1623047794-1003,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=30,"Save this listing2013 Nissan Frontiersee listing detailsDescription: Used 2013 Nissan Frontier for sale - $17,995 - 190,000 km with Alloy Wheels, Backup CameraCertified Pre-Owned: NoTransmission: AutomaticColour: Silver$17,995$348/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $17,995 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.190,000 kmFAIR DEAL$950 BELOWKingston, ON (3 km)Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=300315859,null,"190,000 kilometres","$17,995 ",null,"2013 Nissan Frontier - $17,995",Wagmarr Auto Sales,1N6AD0EV0DN742501,Wagmarr Auto Sales
1623041838-675,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=51,"Save this listing2020 Mitsubishi Outlander ES AWDsee listing detailsDescription: Used 2020 Mitsubishi Outlander ES AWD for sale - $24,895 - 27,597 km with Alloy Wheels, Third Row Seating, Bluetooth, Backup Camera, Heated Seats, Android Auto, CarPlayCertified Pre-Owned: NoTransmission: AutomaticColour: Grey$24,895$481/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $24,895 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.27,597 kmGOOD DEAL$1,442 BELOWDealer4.8  (5)Guru9YK6FGMar. 4, 2021Good. Got the photos to meGuru9YJ5H4Feb. 21, 2021Silvio and Paul are great guys.  They are looking for a vehicle for meCarGurus UserDec. 10, 2020it wasn't Kingston but Napanee, but I had a great experience dealing with Paul and Silvio. 
they were very easy and pleasant to deal with. I am very happy with my RogueRead 2 more dealer reviews...Kingston, ON (3 km)(613) 704-8365Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=299286519,B7260,"27,597 kilometres","$24,895 ",Carloft Kingston,"2020 Mitsubishi Outlander ES AWD - $24,895",null,JA4AZ2A38LZ606865,Carloft Kingston
1623047583-990,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=30,"Save this listing2017 Toyota RAV4 LE AWDsee listing detailsDescription: Used 2017 Toyota RAV4 LE AWD for sale - $18,495 - 130,137 km with Adaptive Cruise Control, Alloy Wheels, Steel Wheels, Bluetooth, Backup Camera, Heated SeatsCertified Pre-Owned: NoTransmission: AutomaticColour: Gray$18,495$357/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $18,495 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.130,137 kmFAIR DEAL$504 BELOWDealer5  (1)CarGurus UserNov. 12, 2020Prompt response with info requested.Read all dealer reviews...Kingston, ON (3 km)(613) 900-5790Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=297336907,null,"130,137 kilometres","$18,495 ",Ashie Motor Sales,"2017 Toyota RAV4 LE AWD - $18,495",null,2T3BFREV9HW587631,Ashie Motor Sales
1623044314-815,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=42,"Save this listing2020 Nissan Kicks SV FWDsee listing detailsDescription: Used 2020 Nissan Kicks SV FWD for sale - $21,995 - 17,000 km with Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Parking Sensors, Heated Seats, Android Auto, CarPlayCertified Pre-Owned: NoTransmission: AutomaticColour: White$21,995$425/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $21,995 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.17,000 kmFAIR DEAL$216 ABOVEDealer4.8  (5)Guru9YK6FGMar. 4, 2021Good. Got the photos to meGuru27B1WApr. 10, 2020Excellent help with information. Prompt friendly.CarGurus UserMar. 19, 2020Yes! He followed in a timely manner, but the vehicle was sold! Read 2 more dealer reviews...Kingston, ON (3 km)(613) 704-8365Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=297118366,B7125,"17,000 kilometres","$21,995 ",Carloft Kingston,"2020 Nissan Kicks SV FWD - $21,995",null,3N1CP5CV3LL477920,Carloft Kingston
1623043494-770,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=45,"Image Not AvailableSave this listingNEW: Just added1997 Chevrolet Camarosee listing detailsDescription: Used 1997 Chevrolet Camaro for sale - $22,588 - 22,851 kmCertified Pre-Owned: NoColour: White$22,588$436/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $22,588 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.22,851 kmNO PRICE ANALYSISDealer4.4  (7)GuruLY4P7Jan. 19, 2021GreatCarGurus UserJan. 17, 2020Quick response. Vehicle sold. CarGurus UserDec. 18, 2019Quick and prompt. Gave me all the info I needed Read 4 more dealer reviews...Kingston, ON (2 km)(855) 939-1150Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=304511752,21P59,"22,851 kilometres","$22,588 ",Petrie Ford,"1997 Chevrolet Camaro - $22,588",null,2G1FP22P1V2132596,Petrie Ford
1623031896-57,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=93,"Save this listing2019 Lexus LC 500 RWDsee listing detailsDescription: Used 2019 Lexus LC 500 RWD for sale - $108,855 - 14,864 km with Performance Package, Leather Seats, Sunroof/Moonroof, Navigation System, Adaptive Cruise Control, Alloy Wheels, Bluetooth, Backup Camera, Blind Spot Monitoring, Heated SeatsCertified Pre-Owned: NoTransmission: AutomaticColour: Red$108,855$2,100/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $108,855 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.14,864 kmUNCERTAIN$16,522 ABOVEDealer5  (1)CarGurus UserDec. 17, 2020Nice dealership. Nice people. Good experience. I would recommend.Read all dealer reviews...Kingston, ON (5 km)Request InformationAuthorized Lexus Dealer",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=303078273,PL21057,"14,864 kilometres","$108,855 ",null,"2019 Lexus LC 500 RWD - $108,855",Lexus of Kingston,JTHHP5AY5KA006579,Lexus of Kingston
1623040604-602,https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#resultsPage=56,"Save this listing2020 Hyundai Tucson Preferred AWDsee listing detailsDescription: Used 2020 Hyundai Tucson Preferred AWD for sale - $26,495 - 35,542 km with Alloy Wheels, Backup Camera, Blind Spot Monitoring, Heated SeatsCertified Pre-Owned: NoTransmission: 6-Speed AutomaticColour: Grey$26,495$511/mo est.**Estimated payments are for informational purposes only and do not represent a financing offer or guarantee of credit from the seller or from CarGurus. Estimated payments are calculated based on the Dealer's Price and may or may not include freight, fees, license, insurance, registration and taxes. Dealer rates may differ. Monthly Estimate based on a 4.4% rate for 60 months, $26,495 vehicle price, $0 down payment, $0 trade-in, $0 sales tax.35,542 kmFAIR DEAL$42 BELOWDealer4.3  (7)CarGurus UserJul. 9, 2020Good CarGurus UserMar. 3, 2020Knowledgeable and helpful but there are extra financing fees.CarGurus UserOct. 27, 2019The dealer did reply but did not address the question asked as to whether a free carfax was available for this vehicle.Read 4 more dealer reviews...Kingston, ON (0 km)(613) 777-1940Request Information",https://www.cargurus.ca/Cars/inventorylisting/viewDetailsFilterViewInventoryListing.action?zip=K7M%203E9&showNegotiable=true&sortDir=ASC&sourceContext=carGurusHomePageModel&distance=50&sortType=PRICE#listing=299022285,210276,"35,542 kilometres","$26,495 ",My Car Kingston,"2020 Hyundai Tucson Preferred AWD - $26,495",null,KM8J3CA48LU214211,My Car Kingston
